name;aliases;admin1;population;lat;lon
Wermelskirchen;;NW;36816;51.1397;7.21583
Berlin-Tegel;Tegel;BE;36764;52.57601;13.29389
Coesfeld;;NW;36631;51.94349;7.16809
Bitterfeld-Wolfen;Bitterfel'd|Bitterfeld|Bitterfelde;ST;36592;51.62355;12.32395
Schwäbisch Hall;Hall;BW;36543;49.11127;9.73908
Hamburg-Lurup;Lurup;HH;36521;53.59266;9.87697
Niederkassel;;NW;36480;50.81503;7.03777
Porta Westfalica;;NW;36364;52.22961;8.91612
Datteln;Dattel'n;NW;36338;51.65598;7.3453
Bad Vilbel;bad fylbl;HE;35961;50.17866;8.73756
Barmbek-Süd;;HH;35880;53.58007;10.04067
Crailsheim;Crailsheimum|ICrailsheim|Stadt Crailsheim;BW;35755;49.13444;10.07193
Pasing;;BY;35728;48.14146;11.45599
Wesseling;;NW;35665;50.82709;6.9747
Voerde;;NW;35661;51.59703;6.6863
Emsdetten;Emsdeten;NW;35582;52.1734;7.52781
Farmsen-Berne;;HH;35477;53.60639;10.11972
Neu-Isenburg;;HE;35293;50.04832;8.69406
Zweibrücken;Zweibrucken;RP;35221;49.24686;7.36977
Hamburg-Ottensen;Ottensen;HH;35136;53.55686;9.91835
Greven;Grevaon;NW;35080;52.09364;7.59396
Eidelstedt;Hamburg-Eidelstedt;HH;35078;53.60697;9.90538
Lage;;NW;35054;51.99223;8.79301
Bonn Hardtberg;;NW;35000;50.704;7.054
Uelzen;;NI;34996;52.96449;10.56704
Wedel;;SH;34912;53.58374;9.69835
Bernau;Bernau bei Berlin|Bernau baj Berlin|Bernau kaj Berlin|Bernava pie Berlines|Bernoa;BB;34866;52.67982;13.58708
Tuttlingen;;BW;34847;47.98464;8.8177
Merseburg;Mersebourg|Merseburga;ST;34780;51.35478;11.98923
Vegesack;Bremen-Vegesack;HB;34757;53.17923;8.62228
Rheinfelden;Badisch-Rheinfelden|Rheinfelden (Baden);BW;34674;47.56013;7.78715
Steinfurt;;NW;34601;52.15045;7.33664
Balingen;;BW;34414;48.27525;8.85464
Seelze;;NI;34364;52.39635;9.59727
Meppen;;NI;34198;52.69064;7.29097
Herrenberg;Herrenberq|Kherrenberg;BW;34192;48.59523;8.86648
Papenburg;Papenbourg|Papenburgo;NI;34117;53.07769;7.41516
Kempen;;NW;34105;51.36432;6.41858
Geldern;Geldere|Geldria;NW;34013;51.51908;6.32363
Kornwestheim;Kornvestgajm|Kornvesthaym|Kornvestkhajm|Kornwestheimium;BW;33980;48.86158;9.18569
Jülich;;NW;33911;50.92149;6.36267
Leer;;NI;33886;53.23157;7.461
Limburg an der Lahn;Limburg|Limburg na Lan|Limburg na Lani|Limburg-an-der-Lan|Limburg-na-Lane;HE;33820;50.3836;8.0503
Berlin-Fennpfuhl;Fennpfuhl;BE;33751;52.52921;13.47267
Stadt Schwedt/Oder;Schwedt|Schwedt (Oder)|Schwedt/Oder;BB;33730;53.05963;14.28154
Goch;;NW;33706;51.67873;6.15895
Ostfildern;;BW;33598;48.72704;9.24954
Fürstenwalde/Spree;Fürstenwalde;BB;33539;52.36067;14.06185
Fürstenfeldbruck;Bruck|Fuerstenfeldburg;BY;33533;48.17904;11.2547
Erding;Aerding|Erding As|Erdingas;BY;33519;48.30603;11.90686
Korschenbroich;Korshenbroikh|Korshenbrojkh|Korsjebrooch;NW;33406;51.19139;6.51352
Dietzenbach;Stadt Dietzenbach;HE;33256;50.00976;8.77783
Itzehoe;;SH;33047;53.92099;9.51529
Burglesum;;HB;33000;53.16532;8.68873
Radebeul;Radebeile|Radebojl|Radebojl';SN;32979;51.10654;13.66047
Buer;;NW;32919;51.5774;7.0518
Achim;;NI;32870;53.01416;9.0263
Mörfelden-Walldorf;;HE;32753;49.99472;8.58361
Höxter;;NW;32713;51.77501;9.38155
Gevelsberg;Gevel'sberg|Gevelsbergum;NW;32664;51.31971;7.3392
Winsen (Luhe);Winsen an der Luhe|Winsen;NI;32662;53.35777;10.21161
Nienburg/Weser;Nienburg (Weser)|Nienburg|Nienborg;NI;32629;52.64437;9.21658
Viernheim;;HE;32620;49.54033;8.5782
Ennepetal;;NW;32607;51.29848;7.3629
Königs Wusterhausen;;BB;32513;52.30141;13.633
Stuhr;;NI;32507;53.03333;8.75
Lampertheim;Lampertgajm|Lampertkhajm|lamprthaym  alman;HE;32400;49.59786;8.4725
Biberach an der Riß;Biberach|Biberakh an der Risu|Biberakh-na-Rise|Biberakh-na-Risi;BW;32333;48.09345;9.79053
Berlin-Marienfelde;Marienfelde;BE;32270;52.41868;13.36723
Weil am Rhein;Stadt Weil am Rhein|Weil-am-Rhein;BW;32236;47.59331;7.62082
Meschede;;NW;32224;51.3502;8.28332
Rheinberg;;NW;32188;51.54649;6.59525
Wernigerode;;ST;32167;51.83652;10.78216
Werl;Werle;NW;32149;51.55493;7.91403
Bernburg;Bernbourg|Bernburg (Saale);ST;32113;51.79464;11.7401
Hamburg-Neugraben-Fischbek;Neugraben-Fischbek;HH;32054;53.46579;9.84344
Eisenhüttenstadt;;BB;32052;52.15;14.65
Langendreer;Bochum-Langendreer;NW;32047;51.46023;7.32584
Niederschönhausen;Berlin-Niederschönhausen;BE;32037;52.58483;13.40272
Neuruppin;Neuruppino;BB;31901;52.92815;12.80311
Ansbach;Ansbachas|Ansbakh;BY;31839;49.30481;10.5931
Emmerich;Emmerich am Rhein|Emmerik|Stadt Emmerich;NW;31829;51.83933;6.24792
Kreuztal;Kreuzthal;NW;31772;50.96775;7.98848
Radolfzell am Bodensee;Radolfzell|Radol'fcell'|Radolfcel am Bodenze|Radolphi Cella;BW;31734;47.74194;8.97098
Osterholz-Scharmbeck;Osterkhol'c-Sharmbek|Osterkholc-Sharmbek|Stadt Osterholz-Scharmbeck;NI;31405;53.22659;8.7923
Lohmar;;NW;31339;50.83868;7.21399
Berlin-Hakenfelde;Hakenfelde;BE;31327;52.55877;13.20831
Georgsmarienhütte;Georgsmarienhutte|Georgsmarienkhjutte|Georgsmarinkhite;NI;31244;52.20296;8.0448
Güstrow;;MV;31217;53.7972;12.17337
Cloppenburg;Cloppenborg;NI;31177;52.84755;8.04745
Ganderkesee;Ganderkeze;NI;31141;53.03616;8.54514
Merzig;Merzig am Saar;SL;31118;49.44331;6.63874
Deggendorf;;BY;31081;48.84085;12.96068
Burgdorf (Region Hannover);Burgtorff [a. 1654]|Borgtorff [a. 1654]|Burgdorf|Burgdorf (Gannover)|Burgdorf (Hanovro);NI;31051;52.44628;10.0064
Northeim;Nortkhajm;NI;30894;51.70662;9.99997
Werne;Werne an der Lippe;NW;30810;51.66446;7.63421
Hoyerswerda;Hoyerswerda/Wojerecy|Hoyerwerda;SN;30759;51.43787;14.23549
Bad Hersfeld;Bad Khersfeld|Hersfeld|bad hrsfld;HE;30725;50.87197;9.70891
Forchheim;Forchheim / Bayern|Forchheimas;BY;30442;49.71754;11.05877
Schönebeck (Elbe);Schönebeck|Schoennebeck|Schonebeck;ST;30419;52.01682;11.7307
Oer-Erkenschwick;;NW;30409;51.64198;7.26451
Andernach;Andernachas|Andernaho|Andernakh|Stadt Andernach;RP;30408;50.43109;7.40425
Tönisvorst;Stadt Tönisvorst;NW;30296;51.32092;6.49412
Bad Nauheim;Bad Naukhajm|Stadt Bad Nauheim|bad nwahaym;HE;30291;50.36463;8.73859
Bretten;Breten;BW;30274;49.03685;8.70745
Schwelm;;NW;30235;51.28635;7.29388
Waltrop;waltrwp;NW;30220;51.62125;7.40238
Taunusstein;Stadt Taunusstein|Taunusshtajn|taunusushutain;HE;30145;50.14993;8.15206
Ahrensburg;Stadt Ahrensburg;SH;30103;53.67661;10.23705
Schnelsen;;HH;30100;53.63738;9.91973
Rietberg;;NW;30055;51.80924;8.42841
Lutherstadt Wittenberg;Wittenberg;ST;30000;51.8661;12.64973
Friedberg;Friedberch|Friedberg bei Augsburg;BY;29953;48.35693;10.98461
Delbrück;Delbrik|Delbruck;NW;29884;51.76503;8.56223
Winnenden;;BW;29876;48.87563;9.39819
Springe;Stadt Springe;NI;29828;52.20845;9.55416
Mahlsdorf;Berlin-Mahlsdorf;BE;29757;52.50935;13.61373
Einbeck;Stadt Einbeck;NI;29751;51.82018;9.86961
Vechta;Vechte;NI;29729;52.73064;8.28968
Naumburg;Naumberg|Naumborg|Naumbourg|Naumburg an der Saale|Naumburg/Saale;ST;29722;51.14987;11.80979
Altglienicke;Berlin-Altglienicke|altglynyk;BE;29595;52.41116;13.5355
Gaggenau;;BW;29529;48.8;8.33333
Geesthacht;Stadt Geesthacht;SH;29487;53.4366;10.37339
Altona-Altstadt;;HH;29455;53.55018;9.94653
Haan;Khaan|Stadt Haan;NW;29431;51.19382;7.0133
Riesa;;SN;29373;51.30777;13.29168
Oelde;Elde|Stadt Oelde;NW;29297;51.8289;8.14724
Idar-Oberstein;Idar-Obershhajn|Idar-Obershtajn|Idara-Obersteina;RP;29158;49.71443;7.30776
Wetter;Stadt Wetter (Ruhr)|Wetter (Ruhr);NW;29146;51.38747;7.39277
Blankenfelde-Mahlow;;BB;29129;52.33645;13.41316
Senftenberg;;BB;28988;51.52517;14.00164
Biesdorf;Berlin-Biesdorf;BE;28955;52.50906;13.5534
Pempelfort;Düsseldorf-Pempelfort;NW;28941;51.23812;6.78678
Vaihingen an der Enz;Vaihingen|Vaihingen-sur-lEnz;BW;28798;48.93563;8.96045
Köthen;Köthen (Anhalt)|koeten;ST;28710;51.75185;11.97093
Geislingen an der Steige;Geislingen|Stadt Geislingen an der Steige;BW;28655;48.62423;9.82736
Bühl;;BW;28608;48.69676;8.13523
Mühlheim;Mühlheim am Main;HE;28534;50.11667;8.83333
Warstein;Stadt Warstein;NW;28532;51.44488;8.34851
Meißen;;SN;28492;51.16158;13.4737
Unterschleißheim;Unterschleisshem|Untershlajskhajm|Untershljajsgajm;BY;28482;48.28038;11.57684
Neuburg an der Donau;Neubourg-sur-le-Danube|Neuburg|Neuburg a.d.Donau|Neuburg-Donau|Neuburgo do Danubio;BY;28370;48.73218;11.18709
Geilenkirchen;;NW;28334;50.96745;6.11763
Zeitz;;ST;28328;51.04962;12.1369
Rendsburg;Rendsborag|Rendsborg|Rendsbourg;SH;28323;54.30182;9.67175
Schwandorf in Bayern;Schwandorf;BY;28235;49.32534;12.1098
Bramsche;Bramshe|bramshh;NI;28220;52.40839;7.98327
Karlshorst;Berlin-Karlshorst|Karlskhorst;BE;28206;52.48419;13.53185
Plettenberg;Pletenberg|Plettmert|Stadt Plettenberg;NW;28206;51.20949;7.87261
Kelkheim;Kelkheim (Taunus)|Stadt Kelkheim (Taunus);HE;28175;50.13703;8.4502
Neustadt/Nord;;NW;28146;50.949;6.9479
Neukirchen-Vluyn;Stadt Neukirchen-Vluyn;NW;28110;51.44665;6.55194
Lennestadt;Lenneshtadt|Stadt Lennestadt;NW;28102;51.11721;8.06707
Lohne (Oldenburg);Lohne;NI;28089;52.66561;8.23826
Wegberg;;NW;28089;51.14221;6.28436
Leichlingen;Leichlinga;NW;28078;51.10628;7.01873
Kevelaer;Kevelar|Kevern;NW;28064;51.58243;6.24603
Feuerbach;Stuttgart Feuerbach;BW;28046;48.80867;9.15719
Saalfeld/Saale;Saalfeld;TH;28023;50.64826;11.36536
Berlin-Friedenau;Friedenau;BE;27998;52.47133;13.32813
Baunatal;Baunatal'|baunataru;HE;27929;51.25182;9.40747
Königsbrunn;;BY;27879;48.27506;10.89178
Baesweiler;;NW;27834;50.90964;6.18874
Bad Neuenahr-Ahrweiler;Bad Nojenar-Arvajler|Stadt Bad Neuenahr-Ahrweiler|bad nwynar-arfaylr;RP;27823;50.54322;7.1113
Ehingen an der Donau;Ehingen|Ehingen Donau|ehingeni;BW;27764;48.28259;9.72749
Wiesloch;;BW;27731;49.29504;8.69846
Heiligenhaus;Stadt Heiligenhaus;NW;27700;51.32662;6.97106
Dortmund-Hörde;Hörde;NW;27660;51.48371;7.5003
Dorstfeld;;NW;27655;51.50135;7.41085
Sundern;;NW;27654;51.3281;8.00369
Kulmbach;Kulmbakh|Kulmbax|Stadt Kulmbach;BY;27565;50.10068;11.45032
Dotzheim;;HE;27557;50.07438;8.19503
Bad Zwischenahn;Bad Cvishenan|Bad Twiskenoan;NI;27550;53.18475;8.00286
Selm;Stadt Selm;NW;27540;51.69689;7.46809
Mechernich;;NW;27537;50.59304;6.65224
Grimma;Grima;SN;27529;51.23367;12.71959
Altstadt Sud;;NW;27515;50.93331;6.95954
Friedberg;Friedberch|Friedberg in Hessen|Friedburg;HE;27484;50.33739;8.75591
Hamminkeln;;NW;27433;51.73262;6.59031
Emmendingen;;BW;27383;48.12096;7.85359
Overath;Overat;NW;27203;50.93275;7.28389
Wersten;Duesseldorf-Wersten;NW;27151;51.18459;6.81249
Leimen;;BW;27142;49.34737;8.68733
Rathenow;;BB;27115;52.60659;12.33696
Petershagen;Petersgagen|Peterskhagen;NW;27090;52.37513;8.96538
Wangen im Allgäu;Wangen|Wangen im Allgau|wangn dr algwy;BW;27045;47.6895;9.83247
Frankfurt Niederrad;Niederrad|Frankfurt-Niederrad;HE;27043;50.08309;8.62852
Brilon;;NW;27030;51.39462;8.57146
Landsberg am Lech;Landsberg|Landsberg na Lekhu|Landsberg-am-Lekh|Landsbergium|landsbrg am lsh;BY;27017;48.04819;10.88282
Verden;Verden (Aller)|Verden an der Aller;NI;26924;52.92334;9.23804
Sankt Wendel;Kreisstadt Sankt Wendel|Sankt-Vendel';SL;26904;49.46633;7.16814
Rösrath;Roesrod;NW;26868;50.89559;7.18175
Lübbecke;;NW;26815;52.30699;8.61423
Mühlacker;;BW;26787;48.94754;8.83675
Achern;;BW;26733;48.63115;8.07607
Strausberg;Straousmpernk|Strausbergum;BB;26649;52.57859;13.88741
Weiterstadt;;HE;26583;49.9039;8.58874
Remseck am Neckar;;BW;26549;48.87213;9.27334
Neckarsulm;;BW;26431;49.18912;9.22527
Osdorf;;HH;26420;53.57982;9.85826
Lauf an der Pegnitz;Lauf|Lauf an da Pegnitz|Lauf an der Pegnic|Lauf-an-der-Pegnic;BY;26403;49.51386;11.28247
Sprockhövel;Sprockhovel;NW;26400;51.34669;7.24343
Espelkamp;Espel'kamp|Espelkaempe;NW;26378;52.38141;8.62303
Bingen am Rhein;Bingen|Bingen am Rejn|Bingen na Rajni|Bingen-Am-Rhein|Bingen-na-Rejne;RP;26339;49.96675;7.8992
Wiehl;;NW;26291;50.9495;7.55062
Rheinbach;;NW;26262;50.62562;6.94911
Weinstadt-Endersbach;Endersbach;BW;26166;48.81311;9.36387
Schmallenberg;;NW;26132;51.15473;8.28505
Hennigsdorf;Khennigsdorf|Stadt Hennigsdorf;BB;26122;52.63598;13.20419
Misburg;;NI;26114;52.39006;9.85199
Mühlhausen;Stuttgart Mühlhausen;BW;26111;48.84232;9.23028
Fischeln;;NW;26030;51.30353;6.58836
Garmisch-Partenkirchen;Garmasch-Partakurch|Garmisa-Partenkirhene|Garmisas-Partenkirchenas|Garmish-Partehnkirkhen|Garmish-Partenkirkhen;BY;26022;47.49209;11.09576
Delitzsch;Delic|Delica|Delich|Delitium|Stadt Delitzsch;SN;25895;51.52546;12.34284
Nordenham;Nordenkham|Nordenkhame|Stadt Nordenham;NI;25889;53.50098;8.48965
Altona-Nord;;HH;25802;53.56321;9.94257
Idstein;Idstayn;HE;25736;50.21773;8.26679
Zirndorf;;BY;25734;49.4424;10.95414
Berlin-Rummelsburg;Rummelsburg;BE;25697;52.50146;13.4934
Olpe;;NW;25686;51.02899;7.85139
Arnstadt;Arnshhat|Arnshtadt|Arnshtadte|Arnshtat|Arnstadium;TH;25678;50.84048;10.95198
Horb am Neckar;Horb;BW;25651;48.44423;8.6913
Aschersleben;Ascherslebbe;ST;25647;51.75742;11.46084
Herdecke;;NW;25618;51.39999;7.43584
Rinteln;Rintel'n|Stadt Rinteln|rinterun;NI;25602;52.18604;9.07917
Übach-Palenberg;;NW;25544;50.91775;6.12336
Helmstedt;Helmstädt|Helmestee|Helmestidde|Helmonstede [a. 952]|Helmstadium;NI;25515;52.2279;11.00985
Meckenheim;Meckem;NW;25515;50.62388;7.02942
Rottweil;Rottovilla;BW;25510;48.16783;8.62719
Heppenheim (Bergstraße);Heppenheim an der Bergstrasse|Heppenheim;HE;25442;49.64145;8.63206
Pfungstadt;Pfungshtadt|Pfungshtat;HE;25415;49.80557;8.60307
Bad Honnef;Bad Honnef am Rhein|Bad Khonef|Honnef|bad hwnf|bad hwnyf;NW;25348;50.64336;7.2278
Markkleeberg;Markkleberg|Markkleeberg West|Markleberg|Markleberga|mark klybrgh;SN;25331;51.2755;12.36906
Obertshausen;Obertsgauzen|Obertskhauzen|oberutsuhauzen;HE;25316;50.07139;8.85123
Griesheim;;HE;25287;49.86085;8.5725
Zittau;;SN;25286;50.89772;14.80764
Reinbek bei Hamburg;Reinbek|Reinbeek;SH;25261;53.51773;10.24861
Wolfen;;ST;25251;51.66122;12.26873
Varel;;NI;25212;53.39693;8.13621
Netphen;Netpkhen;NW;25163;50.91667;8.1
Butzbach;;HE;25156;50.43395;8.67122
Mosbach;Mosbach in Baden|Mosbakh;BW;25106;49.35357;9.15106
Roth;Roth bei Nuernberg;BY;25083;49.24762;11.09111
Hann. Münden;Hannoversch Münden|Hann.Muenden|Hannoverisch-Munden|Hannoverisch-Münden|Muenden;NI;25073;51.41505;9.65046
Hattersheim;;HE;25035;50.06906;8.48632
Ellwangen;Ellwanga;BW;25001;48.96164;10.13173
Mainz-Gonsenheim;Gonsenheim;RP;25000;50.0017;8.19653
Ingelheim am Rhein;Ingel'khajm-am-Rajn|Ingelheim|Ingelkhajm am Rejn|Ingelkhajm na Rajni;RP;24998;49.97078;8.05883
Burg bei Magdeburg;Burg|Stadt Burg bei Magdeburg;ST;24958;52.27152;11.85493
Bedburg;;NW;24937;50.99258;6.57128
Brackel;;NW;24930;51.52573;7.54438
Wertheim;Wertheim am Main;BW;24869;49.759;9.50852
Blasewitz;;SN;24863;51.05305;13.79831
Eißendorf;;HH;24863;53.45222;9.95138
Rudolstadt;Rudol'shtadt|Rudolphopolis|Rudolshhat|Rudolshtat;TH;24852;50.72043;11.34046
Eppendorf;;HH;24806;53.5924;9.98752
Apolda;Apol'da|Apol'de|Stadt Apolda;TH;24793;51.02624;11.51638
Attendorn;;NW;24773;51.12645;7.90333
Norden;;NI;24767;53.59549;7.20615
Berlin-Wittenau;Wittenau;BE;24726;52.59319;13.32127
Waldkraiburg;waldkraybwrg;BY;24676;48.20854;12.39893
Nieder-Ingelheim;;RP;24596;49.97756;8.07246
Salzkotten;;NW;24561;51.6717;8.60092
Lindau;Lindau Bodensee|Lindau saar|Lindavia;BY;24518;47.54612;9.68431
Korbach;Korbakh;HE;24481;51.27561;8.873
Walsrode;;NI;24448;52.86104;9.59277
Friedrichsdorf;;HE;24435;50.24962;8.64281
Bad Oldesloe;Bad Oldeslo|bad aldzwlh|bad awldzlwh;SH;24322;53.81167;10.37417
Warburg;Warburgu|warbwrg;NW;24317;51.49011;9.14641
Syke;;NI;24274;52.91345;8.82209
Herzogenaurach;;BY;24237;49.56798;10.88565
Harsewinkel;;NW;24207;51.96224;8.22766
Wallenhorst;;NI;24201;52.35;8.01667
Ludwigsfelde;;BB;24164;52.30322;13.25405
Ditzingen;;BW;24149;48.82672;9.06703
Greiz;;TH;24147;50.65778;12.19918
Hamburg-Poppenbüttel;Poppenbüttel;HH;24135;53.65917;10.08472
Schleswig;Stadt Schleswig;SH;24114;54.52021;9.56829
Radevormwald;Radeformval'd|Radeformvald;NW;24100;51.20219;7.36027
Lüdinghausen;;NW;24094;51.7683;7.44379
Verl;;NW;24002;51.88333;8.51667
Olching;;BY;23978;48.2;11.33333
Starnberg;Starenberg|Starnberga;BY;23940;48.00193;11.34416
Sonneberg;Stadt Sonneberg;TH;23908;50.3592;11.17463
Freudenstadt;;BW;23868;48.46695;8.41371
Döbeln;Doeberln|Stadt Döbeln;SN;23819;51.1221;13.11027
Weingarten;;BW;23802;47.81009;9.63863
Calw;;BW;23740;48.71419;8.74031
Wipperfürth;Wipperfurta|Wipperfurth;NW;23723;51.1161;7.39865
Limbach-Oberfrohna;Limbach|Limbaha-Oberfrona|Limbakh-Oberfrona;SN;23673;50.85882;12.76165
Groß-Gerau;Gros-Gerau;HE;23641;49.92139;8.48255
Oberschöneweide;Berlin-Oberschöneweide;BE;23638;52.46106;13.52108
Neuehrenfeld;;NW;23621;50.95753;6.93611
Stellingen;;HH;23472;53.5922;9.9287
Ronnenberg;;NI;23416;52.31939;9.65544
Weilheim;Weilheim in Alta Baviera|Weilheim in Oberbayern;BY;23378;47.84147;11.15484
Misburg-Nord;;NI;23369;52.39681;9.86027
Geretsried;Geretsrid;BY;23364;47.85775;11.48054
Sangerhausen;sang ge hao sen;ST;23347;51.47221;11.29533
Pfaffenhofen an der Ilm;Pfafenkhofen|Pfafenkhofen an der Ilm|Pfaffengofen-an-der-Il'm|Pfaffenkhofen-an-der-Il'm|Pfaffenkhofen-na-Il'me;BY;23192;48.53053;11.505
Staßfurt;Stadt Stassfurt;ST;23181;51.85186;11.58508
Riedstadt;;HE;23146;49.83411;8.49621
Quedlinburg;Queddelnborg|Quedlimburgo|Quedlinbourg|Quedlinburgum|Stadt Quedlinburg;ST;23139;51.78843;11.15006
Sasel;;HH;23131;53.65385;10.11184
Hoheluft;Hoheluft-Ost;HH;23116;53.58399;9.97585
Bad Soden am Taunus;Bad Soden|Bad Soden in Taunus|Bad Zoden am Taunus|bad zwdn an dr tawnws|bad zwndn an dr tawnws;HE;23103;50.1408;8.50449
Annaberg-Buchholz;Annaberg-Bukhkhol'c|Annaberga-Buholca|Stadt Annaberg-Buchholz;SN;23092;50.57953;13.00627
Stadthagen;;NI;23076;52.32333;9.20311
Lütgendortmund;;NW;23065;51.49885;7.34806
Sehnde;;NI;23060;52.31394;9.9682
Neheim;;NW;23000;51.45047;7.97026
Opladen;;NW;23000;51.06863;7.00387
Dillenburg;Dillenberg|Dillenboarch;HE;22974;50.74114;8.28699
Bad Harzburg;Bad Harzborch|Bad Kharcburg|Stadt Bad Harzburg|bad haghzbwrgh|bad hartsbwrg;NI;22954;51.88268;10.56157
Nagold;Nagol'd;BW;22912;48.5498;8.72366
Duderstadt;Dudershtadt|Dudershtat|Duderstadium;NI;22910;51.51312;10.25951
Neusäß;Neusass;BY;22904;48.39249;10.83333
Forst (Lausitz);Forst|Forst/Lausitz|Stadt Forst (Lausitz);BB;22843;51.73544;14.63971
Kalk;;NW;22802;50.94013;7.00605
Öhringen;Ohringen|Ehringen;BW;22765;49.19884;9.5072
Berlin-Schmargendorf;Schmargendorf;BE;22733;52.47517;13.29071
Kapellen;;NW;22711;51.57132;6.36729
Lengerich;;NW;22697;52.18661;7.86043
Isernhagen Farster Bauerschaft;;NI;22601;52.47093;9.84179
Schwetzingen;Schwetzinge;BW;22593;49.38217;8.5823
Jüchen;Juchen;NW;22562;51.1;6.5
Haren (Ems);Haren;NI;22545;52.79315;7.24135
Rees;;NW;22544;51.76263;6.39778
Reichenbach;Reichenbach im Vogtland|Reichenbach/Vogtland|Stadt Reichenbach/Vogtland;SN;22530;50.62279;12.30344
Lutherstadt Eisleben;Eisleben|Eißleben [a. 1650]|Eisleben Lutherstadt;ST;22505;51.52754;11.54835
Bad Mergentheim;Bad Mergentheimas|Bad Mergentkhajm|bad mrghnthaym;BW;22472;49.4925;9.77361
Eving;;NW;22430;51.55177;7.48087
Vreden;;NW;22412;52.03792;6.828
Büdingen;;HE;22411;50.29013;9.1114
Waldshut-Tiengen;Waldshut|waldzhwt-tyngn;BW;22404;47.62323;8.21717
Eschborn;;HE;22403;50.14328;8.57111
Werder;;BB;22384;52.37874;12.934
Leutkirch im Allgäu;Leutkirch|Leutkirch im Allgau;BW;22362;47.82672;10.0205
Eislingen/Fils;Eislingen|Eislingen-Fils;BW;22325;48.69515;9.70676
Coswig;;SN;22304;51.13204;13.58312
Neustrelitz;Stadt Neustrelitz;MV;22291;53.36024;13.07261
Senden;;BY;22275;48.32441;10.04442
Büren;;NW;22263;51.55109;8.55956
Hamburg-Eilbek;Eilbek;HH;22235;53.56776;10.04718
Rotenburg an der Wümme;Rotenburg (Wümme)|Rotenburg|Rotenburg (Wumme);NI;22139;53.11032;9.4036
Metzingen;;BW;22112;48.53695;9.2833
Scharnhorst;;NW;22065;51.54921;7.53909
Meinerzhagen;;NW;21982;51.1074;7.64838
Elsdorf;;NW;21967;50.93739;6.56828
Soltau;Gemeen Soltau;NI;21945;52.98537;9.83983
Marsberg;;NW;21914;51.46171;8.84949
Seesen;;NI;21909;51.89095;10.17847
St. Pauli;;HH;21902;53.557;9.964
Westerstede;Westerstaee;NI;21902;53.25682;7.92737
Hohen Neuendorf;Hohen Noyendorf;BB;21893;52.67737;13.27887
Gelnhausen;Gelnhauzenas|Gelnhauzene|Gelnkhauzen;HE;21881;50.20164;9.18742
Alfter;alftr;NW;21814;50.73333;7.01667
Sondershausen;;TH;21802;51.36973;10.87011
Lindlar;;NW;21665;51.01959;7.37758
Karben;karbn;HE;21642;50.23019;8.77155
Bad Pyrmont;Bad Pirmont|bad byrmwnt|bad pyrmwnt;NI;21629;51.98589;9.25246
Luckenwalde;Stadt Luckenwalde;BB;21616;52.09029;13.16772
Guben;Gubenas;BB;21608;51.94993;14.7055
Donaueschingen;Donauehshingen|Donaueshingen|donauesshingen;BW;21604;47.95514;8.49707
Aplerbeck;;NW;21600;51.48333;7.55
Gorbitz;;SN;21599;51.0455;13.66108
Xanten;Xantum;NW;21587;51.65877;6.45297
Meiningen;Stadt Meiningen;TH;21580;50.56787;10.41521
Eckernförde;Eckernfoeoer|Eckernforde;SH;21563;54.46854;9.83824
Dillingen;Dillengen;SL;21526;49.35557;6.72781
Lusan;;TH;21507;50.84372;12.06517
Überlingen;Uberlingen;BW;21507;47.76977;9.17136
Wilnsdorf;;NW;21505;50.81667;8.1
Waren (Müritz);Waren|Waren (Muritz);MV;21470;53.51986;12.68128
Berlin-Französisch Buchholz;Französisch Buchholz|Berlin-Buchholz|Buchholz;BE;21449;52.60242;13.43019
Glauchau;Glaucha|Glauhava|Glaukhau|Stadt Glauchau;SN;21442;50.81987;12.54493
Stadtallendorf;;HE;21425;50.82261;9.01294
Halle;Halle (Westfalen)|Halle (Westf.)|Khalle;NW;21393;52.06007;8.36083
Kitzingen;Kitzinga;BY;21387;49.73973;10.15072
Auerbach;;SN;21358;50.51155;12.40083
Schortens;;NI;21357;53.53801;7.9477
Wittmund;;NI;21355;53.57682;7.77571
Lichtenfels / Bayern;Lichtenfels;BY;21336;50.14567;11.05928
Bad Kissingen;Bad Kisingen|bad kysynghn|bad kysyngn;BY;21328;50.20228;10.07784
Seligenstadt;;HE;21298;50.0432;8.97394
Querenburg;;NW;21294;51.45218;7.26628
Sonthofen;;BY;21285;47.51821;10.28262
Groß-Umstadt;Gros-Umshtadt|Gros-Umshtat;HE;21245;49.86899;8.9321
Traunreut;Traunreit|Traunrojt;BY;21244;47.96269;12.59231
Löbtau;;SN;21205;51.04358;13.69444
Eschwege;;HE;21191;51.18386;10.05329
Eppingen;;BW;21179;49.13645;8.91229
Zerbst/Anhalt;Zerbst;ST;21124;51.9662;12.08517
Klotzsche;;SN;21064;51.11053;13.76862
Salzwedel;Hansestadt Salzwedel;ST;21058;52.85297;11.15287
Püttlingen;;SL;21052;49.2855;6.88723
Aichach;Aicha;BY;21042;48.45755;11.13413
Vaterstetten;;BY;21007;48.10537;11.76825
Holzminden;;NI;20998;51.82798;9.4455
Versmold;;NW;20996;52.04009;8.15272
Germersheim;Germersche|Germerskhajm;RP;20972;49.2144;8.36687
Prenzlau;Prenclau;BB;20899;53.31702;13.86397
Altena;Altenoa;NW;20862;51.29472;7.67337
